Uniprot_AC	nb_obs
P98160	1359
P98161	17
P27169	219
Q5VW32	1
Q49AH0	1
Q8TB73	4
D6RBU5	381
Q00796	2
E9PBY3	42
Q8TDQ1	1
B1AL88	1
P01714	49
Q8N126	482
P04040	41
Q6WN34	1
Q9H3Z4	5
P05543	411
Q8N128	1
Q8N129	5
P12821	74
Q04756	111
P26583	2
P01719	18
Q15417	2
P00750	2
P00751	3801
O94991	35
Q14515	3747
Q02750	3
A1L4H1	41
O14950	13
P24855	3
O60462	139
Q86X29	24
Q13332	483
Q5TC84	4
P54315	1
Q99584	4
Q5R3F8	8
P61513	1
Q9GZV7	9
Q9UPA5	8
Q8N3H0	19
Q9P0L0	16
P46940	5
H7C5W3	1
Q5SGD2	4
P36269	10
O43493	43
Q9H4I3	1
Q8IWT1	9
P11586	8
P61353	1
P19971	2
Q9Y5H4	6
Q9HDC9	15
Q15485	6
O14828	1
P38919	3
P04434	24
P04433	227
P04431	301
P04430	32
Q7Z2D5	1
Q9NX62	132
P22528	2
Q16352	4
P50238	1
P09603	161
Q13427	1
P07360	146
Q13423	2
O75056	2
Q6UWI2	1
Q6UWI4	1
O60313	2
P63261	719
P04843	1
Q99542	2
Q7Z794	525
Q9HD45	8
Q9BRF8	16
Q86SR1	94
P30457	67
P30455	67
P30101	103
Q8NI22	5
Q9BUN1	9
Q9UBS9	4
O14737	2
P01889	64
Q9NZD2	3
Q9UBS3	3
