Uniprot_AC	nb_obs
Q9NQZ5	1
Q14678	22
Q8N3U4	5
Q9ULV4	126
P06753	353
O94760	38
O00186	23
P31323	41
P04430	4
P61160	86
P00387	184
P61163	63
Q15149	2194
Q99963	1
Q8IUI8	3
P06756	46
Q9UNF1	7
Q9UNF0	18
Q99623	57
Q14CN4	14
Q9H9P8	2
O75631	3
P15309	2
Q13177	36
Q7Z2W4	16
P04406	1576
Q7Z2W9	2
P07339	83
Q13418	215
P08069	2
Q8WUX9	2
P11172	5
Q14966	1
Q9NX62	2
P61764	15
P11177	56
P63218	2
Q15642	27
Q9BR61	1
P54922	2
Q66K14	11
A7E2Y1	21
Q92982	1
P20962	16
Q9BRC7	16
P55039	8
O60927	2
Q6NSW5	2
P10606	19
P42224	50
Q03001	28
P55036	17
